player_id,teams
35f173a0,"['Eastern Province, Warriors, Durban's Super Giants, South Africa']"
35f4cf7e,"['Pakistan, Abbottabad, Islamabad United, Abbottabad Falcons, Lahore Qalandars']"
35f622e6,['Costa Rica']
35f9a295,"['Unicorns, Leicestershire, Leicestershire 2nd XI']"
36099d55,['Tanzania']
360f4e4b,"['Border, Northerns, South Africa']"
36101309,['Luxembourg']
362e44f9,['']
362fde0f,"['Australian Universities, Western Australia, Italy']"
363e36a7,"['Colombo, Kandy, Moors Sports Club, Galle, Sri Lanka Cricket XI, Kandy Tuskers, ICBT Campus (Sri Lanka), Colts Cricket Club, Sri Lanka Emerging Team, Colombo Strikers, Sri Lanka Team']"
363fe2d5,['United States of America']
36453b99,"['Melbourne Stars, Adelaide Strikers, Australian Capital Territory']"
364ee2cf,"['Stanford Superstars, Gujarat Giants, Barbados, California Knights, Trinbago Knight Riders, West Indies B, West Indies, Sylhet Royals']"
365229a8,['Papua New Guinea']
365df3f9,['']
36619795,"['India, Uttar Pradesh']"
3664712e,"['Supernovas, Gujarat Giants, India, Trailblazers, Himachal Pradesh']"
3674b3c1,"['Winnipeg Hawks, MI New York, United States of America, Edmonton Royals']"
36769c31,"['New South Wales Colts, New South Wales Second XI, Sydney Thunder, New South Wales, Australia']"
3676b91f,['Botswana']
367e254b,['MI New York']
367f4efa,['Sweden']
368d921c,['United States of America']
3693f29b,['Botswana']
3697a0ff,['Papua New Guinea']
369cc49c,"['Oman, Oman Development XI']"
36a0a88c,['Thailand']
36ba7f0b,['United Arab Emirates']
36c3302e,['China']
36c5b043,['Cardiff MCCU']
36ca63bf,['Uttarakhand']
36cdbfec,['Belize']
36d2face,['Bangladesh']
36d33dd0,"['Gloucestershire, Stanford Superstars, Guyana, Trinbago Knight Riders, Kings XI Punjab, Guyana Amazon Warriors, West Indies, Leicestershire']"
36d3ed28,['Qatar']
36dfa62e,['']
36e2dc83,"['Northern Superchargers, Australia, Oval Invincibles, Brisbane Heat, Welsh Fire, Barbados Royals, Delhi Capitals']"
36ea17c1,"['KwaZulu-Natal, Western Province, Cape Cobras, South Africa']"
36eafb02,"['Tasmania, Launceston, Tasmania Second XI, Brisbane Heat, Melbourne Renegades, Hobart Hurricanes, South Hobart-Sandy Bay']"
36f7682b,['Norway']
36fc8d18,"['Zimbabwe, Matabeleland Tuskers, Matabeleland']"
36ffe914,['Denmark']
3703d634,"['Ruhuna, Sri Lanka, Galle Cricket Club, Tamil Union Cricket and Athletic Club, Colts Cricket Club, Burgher Recreation Club, Victoria Sporting Club']"
3708b522,"['Mumbai, Gujarat Giants']"
370a88ac,"['Manchester Originals, Welsh Fire, Warwickshire']"
37137c8b,"['Southerns, Southern Rocks, Zimbabwe XI, Zimbabwe, Masvingo']"
37138918,"['Rangpur Riders, Bangladesh, Rajshahi Royals, Khulna Tigers, Chattogram Challengers, Fortune Barishal, Jaffna Kings, Bangladesh Krira Shikkha Protisthan, St Kitts and Nevis Patriots']"
372455c4,['']
37312a74,['Netherlands']
3731735d,['Kuwait']
3733a317,"['Netherlands, Hermes DVS']"
373838de,"['Pakistan, Peshawar Zalmi']"
373954ca,['Germany']
3748955d,['Oman']
3749e6f1,['China']
374bb5e7,['Netherlands']
37525dbf,"['Singapore, Singapore Cricket Association']"
375322d1,['Ghana']
3758028b,['Vanuatu']
3759f3c7,['Chhattisgarh']
37654b75,"['Bangladesh, Khulna Tigers, Beximco Dhaka, Chattogram Challengers, Sylhet Division']"
376557f7,['']
3766056b,"['Leprechauns Cricket Club, Ireland, Durham 2nd XI, Ireland Development XI, Durham, Leinster Lightning']"
37753749,['Bahrain']
3775b9f9,['Singapore']
3785e30d,"['Queensland, Adelaide Strikers, Brisbane Heat']"
378daa89,"['Kolkata Knight Riders, Mumbai, Delhi Capitals']"
37940451,"['Ba11sy Trichy, Kerala, Salem Spartans']"
3798b336,['Nigeria']
37a1766e,['Panama']
37b0f5f9,['Jammu & Kashmir']
37b12633,"['Derbyshire 2nd XI, Derbyshire']"
37b67a54,"['Wellington, New Zealand, Central Districts']"
37bf3ef5,"['Auckland, Otago']"
37c085d2,['Estonia']
37ceee4e,['Qatar']
37d0c8b3,['Otago']
37d8d19a,['Germany']
37f3de18,"['ICL Pakistan XI, Mumbai Champs, Pakistan Customs, Pakistan, Habib Bank Limited, Karachi']"
37f501d7,"['Ahmedabad Rockets, Warwickshire, Hampshire, Matabeleland, Zimbabwe, Africa XI']"
37f93dc8,['Otago']
37f9eb59,"['Zimbabwe, Tuskers']"
37fa7ef6,['Otago']
37fec668,"['Chilaw Marians Cricket Club, Villianur Mohit Kings, Puducherry, Galle Cricket Club, Siechem Madurai Panthers']"
37ff027e,"['Australian Youth, New South Wales, Australian Capital Territory, Australia']"
3812165d,"['New South Wales, Perth Scorchers, Brisbane Heat']"
3812d56b,"['Sussex Cricket Board, England, Sussex, Central Districts']"
38189be1,['Denmark']
38214163,"['Mashonaland Eagles, Zimbabwe Emerging Players, Zimbabwe, Rising Stars, Zimbabwe Select XI, Northerns (Zimbabwe)']"
382377a4,['Indonesia']
3827f6a2,['Bangladesh']
3829c5ea,['Austria']
382ca816,['Saudi Arabia']
383dd431,"['New Zealand, Canterbury, New Zealand Academy']"
38424a4d,['Brazil']
38476559,['South Korea']
3847ec84,['Namibia']
384cebed,['Bahrain']
384fa385,"['Hong Kong Cricket Club, Vanuatu']"
3852600a,['Cyprus']
385eac52,['Scotland']
38602b15,['Bulgaria']
3861da30,['Guernsey']
386f410e,"['Boland, South Africa']"
38702fb5,['Sierra Leone']
38722a2b,['Cyprus']
3883402f,['China']
388d5a78,['Namibia']
389383ba,['Japan']
3894bfd2,"['Rwenzori Warriors, Uganda']"
38952986,['Luxembourg']
38970358,"['Sydney Sixers, Australian Capital Territory']"
389ae08a,['Madhya Pradesh']
38b43687,['Jammu & Kashmir']
38b4583c,"['Southern Vipers, Sydney Thunder, Berkshire, UP Warriorz, Southern Brave, England']"
38c0d699,"['Meghalaya, Services']"
38c276e1,"['Sydney Thunder, Auckland, Australian Capital Territory']"
38d1def2,"['University of Central Punjab Lahore, Lahore Qalandars']"
38e55b24,['Malawi']
38f2c66c,"['Mumbai, Mumbai Indians']"
38f548aa,['Tripura']
390721b3,['Panama']
39086549,"['Cricket Australia XI, Perth Scorchers, Durham 2nd XI, Western Australia XI, Royal Challengers Bangalore, Western Australia, Sydney Sixers, Australian Prime Minister's Invitation XI, Washington Freedom, Australia']"
390c914c,"['Sylhet Strikers, Talent Hunt Cricket Academy, Khulna Tigers, Beximco Dhaka, Rajshahi Division, Fortune Barishal, Orient Sporting Club']"
390ff45b,['']
39155047,['']
39180894,"['London Spirit (Men), Middlesex, England, Middlesex 2nd XI']"
39181592,"['Griqualand West, Sunrisers Eastern Cape, Knights, Northern Cape High School, South Africa, South Africa Emerging Players']"
39183970,['Sweden']
391a825b,['Malta']
391d8a48,['St Helena']
3924b2ee,['Serbia']
393f2ae3,"['Windward Islands, St Kitts and Nevis Patriots']"
3942903c,['']
39431db7,['Thailand']
394e31d8,['Bihar']
39503052,['Saudi Arabia']
395179e8,['United Arab Emirates']
3951be49,['']
395695ce,['Uganda']
3957a70a,"['Easterns, Italy']"
3959c505,['Singapore']
396100de,"['Islamabad Cricket Association, Bahrain']"
3967930c,"['Middlesex, England, Somerset']"
3967b66f,['Isle of Man']
39713d08,['United Arab Emirates']
397369e0,"['Ireland, Auckland']"
397462b9,['Tanzania']
39799e49,['Bhutan']
3979b5e0,"['MI Emirates, Leinster, Paarl Royals, Ireland, Trinbago Knight Riders, Lahore Qalandars, Colombo Strikers']"
397f4d3a,"['New Zealand, Central Districts']"
3987e390,"['England, Somerset 2nd XI, Dorset, Somerset, Birmingham Phoenix (Men), Cardiff MCCU, England Lions']"
398be4ed,"['Ruby Trichy Warriors, Tamil Nadu, Siechem Madurai Panthers']"
398dd99c,['Munster Reds']
399b0b94,"['Western Australia, Sydney Thunder, Perth Scorchers, Australia']"
39a2dfa8,"['Oil & Natural Gas Corporation, Rajasthan Royals, Kings XI Punjab, Haryana, Gujarat Titans, Chandigarh Cheetaas, Delhi Capitals']"
39b12998,['China']
39b79aa9,"['Herefordshire, Derbyshire, Warwickshire 2nd XI, Warwickshire']"
39ca91e4,['Estonia']
39d608d4,['']
39dd4d6d,"['Kerala, Kerala Cricket Association XI']"
39ddc33b,"['Ahmedabad Rockets, Assam, India']"
39e2c0fd,['']
39e599c8,['Isle of Man']
39e6bad7,['Estonia']
39e9f0c9,['Malta']
39ed0d2f,"['Lucknow Super Giants, Uttar Pradesh']"
39ef812b,['Canada']
39f01cdb,"['Nottinghamshire, KwaZulu-Natal, Hampshire, St Lucia Zouks, Royal Challengers Bangalore, Quetta Gladiators, Melbourne Stars, Deccan Chargers, Rising Pune Supergiants, Delhi Daredevils, Sunrisers Hyderabad, England, Dolphins, ICC World XI, Surrey, India Capitals']"
39f0b039,['Italy']
39f23bd0,['Isle of Man']
39f351c6,"['Ireland, Scorchers']"
39f4084c,['Indonesia']
39f82db3,"['Northern Districts, Adelaide Strikers, Deccan Chargers, South Australia']"
39f9e2bc,"['Punjab, Uttarakhand']"
39fd9295,['Botswana']
39ff2cc0,"['Evry, France']"
3a00d34f,['Brazil']
3a015a5f,"['Karnataka, UP Warriorz']"
3a02626a,"['Urbanrisers Hyderabad, Rajasthan Royals, Vidarbha, Railways, Sunrisers Hyderabad']"
3a026eb4,"['Canada, Surrey Jaguars, Winnipeg Hawks, Ontario, Duronto Rajshahi, Vancouver Knights, Brampton Wolves']"
3a076265,['Canada']
3a0d43f6,['South Korea']
3a0dc16e,['Goa']
3a0f6df2,"['Baluchistan Bears, Multan, Pakistan, Baluchistan, Rest of Punjab, The Rest, Water and Power Development Authority, Quetta Gladiators']"
3a1c34e6,['Nigeria']
3a200eb2,['Ivory Coast']
3a2d873e,['United States of America']
3a2db15b,['Somerset 2nd XI']
3a341948,['Lesotho']
3a370f15,['Cook Islands']
3a3e7d82,"['Cheshire, Derbyshire, Lancashire 2nd XI']"
3a44a4e4,['Singapore']
3a4d914f,['Oman']
3a5160d9,['Denmark']
3a54c25b,['Eswatini']
3a592d0d,['Italy']
3a60e0b5,"['Seattle Orcas, Pune Warriors, Cape Cobras, Multan Sultans, Western Province, Barbados Tridents, Royal Challengers Bangalore, Eastern Province, Pretoria Capitals, Northern Superchargers (Men), Karachi Kings, Edmonton Royals, Khulna Tigers, Kent, Sussex, Warriors, Islamabad United, South Africa, Delhi Daredevils']"
3a661be2,['KwaZulu-Natal']
3a6c6e3a,['Bahrain']
3a6cbb8e,['Papua New Guinea']
3a743619,['Singapore']
3a7ea906,['Netherlands']
3a82673c,['Rwanda']
3a876f15,['China']
3a8becb6,['Denmark']
3a922344,['Delhi']
3a93120a,['Japan']
3a99939d,['New Zealand XI']
3a9adcce,"['St George, Bermuda']"
3a9b3866,['']
3a9e9cb2,"['Middlesex, South East Stars, Gujarat Giants, Trailblazers, Melbourne Stars, Spirit, Southern Brave, Surrey Stars, Welsh Fire, England']"
3aac5463,['Gibraltar']
3abe1ef6,"['Matabeleland Tuskers, Amakhosi, KwaZulu-Natal, KwaZulu-Natal Inland, Zimbabwe, Zimbabwe Chairman's XI, Dolphins Academy, KwaZulu-Natal Invitation XI']"
3ac13a94,['Rwanda']
3ac854ca,['Thailand']
3aca2ed5,"['Spirit, Japan']"
3ad06915,"['Eagles, Thailand, Griqualand West']"
3ad2a6d1,['Haryana']
3ae3f034,"['Railways, Royal Challengers Bangalore']"
3af1511e,['Romania']
3af75717,['Malaysia']
3afbcc19,['Manicaland']
3b041a12,"['Dhaka Platoon, Bangladesh, Wellington, Nottinghamshire, Peshawar Zalmi, St Lucia Zouks, Khulna Tigers, Asia XI, Chittagong Division, Fortune Barishal, Pune Warriors, Lahore Qalandars, Duronto Rajshahi, ICC World XI']"
3b054892,['Tanzania']
3b05a75b,['Nepal']
3b107df5,['Lesotho']
3b10836b,['Ireland']
3b16788a,['Saurashtra']
3b1816bf,['Malawi']
3b19ed15,['Costa Rica']
3b1fa4cb,"['West Indies, Guyana']"
3b2114a5,"['Afghanistan, Amo Region, Pune Devils, Team Abu Dhabi, Boost Defenders, Kabul Cricket Club, Hindukush Strikers, Amo Sharks, Band-e-Amir Region, Shamshad Eagles, Dhaka Dynamites, Kabul Province, Mis Ainak Knights, Maiwand Defenders, Pamir Legends, Speen Ghar Eagles, Chattogram Challengers, Balkh Legends, Speen Ghar Region']"
3b22ee4e,['Estonia']
3b282e51,['Denmark']
3b298ff2,"['Northern Districts Second XI, Northern Districts']"
3b2ca392,['Maldives']
3b2dc884,['Zambia']
3b30b8c4,"['Gulbarga Mystics, Manipal Tigers, Mangalore United, Karnataka']"
3b417422,"['Zimbabwe, Manicaland, Southern Rocks, Mountaineers']"
3b492b8d,['Myanmar']
3b4a8cfb,['Finland']
3b4f3099,"['Yorkshire, Yorkshire 2nd XI']"
3b50c63a,"['Sri Lanka, Kandurata Maroons, Dhaka Gladiators, Wayamba, Rajshahi Division, Bloomfield Cricket and Athletic Club, Sinhalese Sports Club']"
3b52d247,['Mozambique']
3b53243a,"['Queensland, Queensland Second XI, Brisbane Heat, Australia']"
3b572f28,"['Netherlands, North Holland Hurricanes']"
3b5a9438,"['Derbyshire, Northern Superchargers, England, Brisbane Heat']"
3b62a6b4,['Brazil']
3b63b5cc,"['India, Uttar Pradesh']"
3b647e2b,"['Barbados Tridents, West Indies, St Lucia Zouks, Barbados']"
3b6665bf,['']
3b67e117,"['Auckland, Northern Districts']"
3b770527,"['Spirit, Pakistan, Amazons, Asia XI']"
3b8679bf,"['Central Punjab (Pakistan), Islamabad United']"
3b892965,['Rajasthan']
3b8e7647,"['San Francisco Unicorns, Karnataka, United States of America, Victoria']"
3b94297b,"['Western Province, Cape Cobras, Lions, South Africa']"
3b969df3,['Japan']
3b9a7ca6,"['Ireland, Leinster Lightning']"
3b9f0224,['Kuwait']
3b9f3af4,"['KwaZulu-Natal, South Africa']"
3bc10d5b,"['Mumbai Indians, India, Indian Board President's XI, Himachal Pradesh']"
3bc18521,['Cameroon']
3bc24c1a,"['United States of America, South West Region']"
3bc56bd6,['Gibraltar']
3bc94fb9,['Haryana']
3bd059b1,['Japan']
3bd52be1,['France']
3be224b0,['']
3be2b0a3,['Serbia']
3bea1983,"['Leeward Islands, Netherlands']"
3bea7ea9,['Leinster']
3befa8e0,['Norway']
3bf40832,"['Griqualand West, Knights, Free State, South Africa']"
3bf7c034,"['Oman, Karachi']"
3bf936e7,"['University of Johannesburg, Lions, Gauteng']"
3c00e140,"['Fujairah, United Arab Emirates']"
3c0cfb7b,['Czech Republic']
3c1137ba,['Saudi Arabia']
3c13fc3b,['Ghana']
3c19f045,['Cayman Islands']
3c338b6a,"['Border, South Africa, Knights']"
3c34c9e1,['Australia']
3c370b92,['Rwanda']
3c3adfce,"['Queensland Second XI, Brisbane Heat']"
3c4007d3,['Nepal']
3c4a62c4,['Mozambique']
3c55c703,"['England, Warwickshire, Warwickshire 2nd XI, Birmingham Phoenix (Men), Welsh Fire (Men)']"
3c567308,['Hong Kong']
3c5a7deb,['Spain']
3c5b2e9e,['Lesotho']
3c5df172,['Panama']
3c6b4b2b,"['Hong Kong, Diasqua Little Sai Wan Cricket Club']"
3c6d5d64,['']
3c6ffae8,"['India, Bhilwara Kings, Dubai Capitals, Rajasthan Royals, Baroda, New Jersey Triton's, Kolkata Knight Riders, Sunrisers Hyderabad, India Green, India Maharajas']"
3c703eee,['Sikkim']
3c77ca9d,"['Somerset Cricket Board, Derbyshire, Unicorns, Somerset']"
3c79f8af,['Vidarbha']
3c87f0c3,['']
3c8faed4,['Indonesia']
3c9b7d18,"['Saurashtra, Mumbai Indians, Rajasthan Cricket Association President's XI, Rajasthan Royals, Gujarat Lions, Deccan Chargers']"
3c9b9153,['Ireland']
3c9ff356,['Malawi']
3caaf69e,['Gambia']
3cacbb57,"['Antigua Hawksbills, Antigua and Barbuda, Leeward Islands, West Indies, Antigua XI']"
3cb42681,['Ivory Coast']
3cb492f4,['Auckland']
3cbedf51,['Rwanda']
3cc13c68,['Czech Republic']
3cc55f88,['Mongolia']
3cc58287,"['Bermuda Development XI, Bermuda']"
3cc7dd5f,"['Bangladesh, Rajshahi Royals, Chattogram Challengers, Fortune Barishal, Chittagong Division, Durdanto Dhaka']"
3cc96a05,['']
3cd10113,"['Islamabad Cricket Association, Singapore, Pakistan Customs, Pakistan Railways, Lahore, Essex Cricket Board']"
3cd107a7,['Hobart Hurricanes']
3cd5ae89,['Botswana']
3cdab0cc,['Argentina']
3ce127f2,"['Bahawalpur, United Arab Emirates']"
3cea23da,"['India, Haryana, Chennai Super Kings']"
3cf06094,['Kuwait']
3cf54e77,"['Overseas Warriors, Chattogram Challengers, Quetta Gladiators, Deccan Gladiators']"
3cf5a041,"['Qatar, Flying Oryx']"
3cf5ae43,"['Scotland, Rawalpindi, Redco Pakistan Ltd, Perth Scorchers, Pakistan, Sussex, Lancashire, Somerset, Khan Research Labs, Otago, Pakistan Reserves, Kent, Barisal Burners, Canterbury, Dolphins, Surrey']"
3cf83487,"['Queensland, Hampshire, Essex, Worcestershire, Australia']"
3cfbddce,['Pakistan']
3d0ed2f9,"['Nottinghamshire, Dubai Capitals, Bangla Tigers, Sydney Sixers, Welsh Fire (Men), England, Nottinghamshire 2nd XI']"
3d172a03,['Goa']
3d189742,"['Gloucestershire, Redco Pakistan Ltd, ICL Pakistan XI, Multan, Pakistan, National Bank of Pakistan, Chennai Superstars, Rest of Punjab, Pakistan Reserves, Water and Power Development Authority, Bahawalpur']"
3d1ee80d,['Japan']
3d284ca3,"['Desert Vipers, Dambulla Giants, Pretoria Capitals, Barbados Tridents, Sussex 2nd XI, Sussex, Lancashire, Manchester Originals (Men), Islamabad United, Adelaide Strikers, Kolkata Knight Riders, Team Abu Dhabi, England, Lahore Qalandars, Delhi Capitals']"
3d29b5fc,['Fiji']
3d4ad40e,"['Queensland, Brisbane Heat']"
3d51cc7e,"['Kandy Customs Cricket Club, Maharashtra, Meghalaya, Gujarat Giants']"
3d5d51a5,"['Zimbabwe, Southern Rocks, Mashonaland Eagles']"
3d65556f,['']
3d6617c6,['Belgium']
3d689960,"['Pakistan, Amazons']"
3d7e087f,"['Saurashtra, India Red, Air India, Gujarat, Rajasthan Royals, Texas Chargers, Reebok XI']"
3d7f02d4,['Bhutan']
3d8348d0,"['Assam, India Blue, East Zone']"
3d894b46,['Nagaland']
3d8feaf8,"['Fremantle, Deccan Chargers, Rising Pune Supergiants, Pune Warriors, Australian Institute of Sport, Surrey, Delhi Capitals, Graeme Hick XII, Aussie Fans XI, Australian XI, Sunrisers Hyderabad, Prime Minister's XI, Western Australia Chairman's XI, Nagenahira Nagas, Western Australia Second XI, Cricket Australia XI, Perth Scorchers, Western Australia, Australia']"
3d930abb,"['Delhi, Chandigarh']"
3d9cd1b1,['Fiji']
3d9f212c,"['Cheshire, England, Sapphires']"
3da575b7,"['South Africa Emerging Players, Waterkloof High School, TUKS (South Africa), Northerns']"
3da7a16e,['United States of America']
3da8cd3a,['Singapore']
3daaabaa,['Germany']
3dab8f3f,['Japan']
3dba85c2,"['Kings XI Punjab, Mumbai Cricket Association President's XI, Mumbai']"
3dbbe483,['Botswana']
3dcd1e8d,"['Oval Invincibles (Men), Durham MCCU, Durham 2nd XI, Kent, Welsh Fire (Men)']"
3dd30077,['']
3dd31834,['Bahamas']
3dd4effc,"['Toronto Nationals, Canada']"
3ddd957f,['Croatia']
3de06845,['Nepal']
3de1ae23,"['Cayman Islands, Guyana']"
3decbc22,"['Nagaland, VB Thiruvallur Veerans, Salem Spartans, Lyca Kovai Kings, Chepauk Super Gillies']"
3dee411f,['St Lucia']
3df3f50b,['United Arab Emirates']
3df563bc,"['West Indies, Trinidad & Tobago, West Indies B']"
3df8f9d5,['Kenya']
3e035a63,['Oman']
3e06e7ac,['Maldives']
3e1fbf05,['Austria']
3e28808e,"['Kenya, Northerns']"
3e31cd4c,['Cameroon']
3e326efc,['']
3e46c4f3,['Norway']
3e47a8f8,['Bihar']
3e51db81,"['Zimbabwe, Northerns (Zimbabwe), Mashonaland, Mashonaland Eagles']"
3e5dc16b,['Madhya Pradesh']
3e697d4a,['Norway']
3e6e9a5f,['Mafuko Mavericks']
3e722460,"['Bermuda, Americas']"
3e72a174,"['India, Railways (India)']"
3e7534f7,"['England, Lancashire, Lancashire 2nd XI']"
3e7c0b1e,"['Pakistan, South Zone (Pakistan)']"
3e8008eb,"['Colombo Cricket Club, Sri Lanka, Lanka 's Cricket Club']"
3e84a803,['Turkey']
3e84f2ec,['Cornwall']
3e91a87f,"['Derbyshire 2nd XI, Derbyshire, Midlands, Zimbabwe, Zimbabwe Cricket Academy']"
3e94bd34,['Munster Reds']
3eac9d95,"['Mumbai Indians, Chittagong Kings, Chennai Super Kings, Uva Next, Rajasthan Royals, New Zealand, Central Districts, Gazi Tank Cricketers']"
3eb228b0,"['Cape Cobras, Free State, South Africa']"
3eb26dc4,['Thailand']
3eb2a27b,['Suriname']
3eb7c45d,"['North West Frontier Province Panthers, ICL Pakistan XI, Pakistan, Dhaka Gladiators, National Bank of Pakistan, Lahore Badshahs, Sialkot Cricket Association, Asia XI, Zarai Taraqiati Bank Limited, Sheikhupura Cricket Association, Pakistan Reserves, Water and Power Development Authority']"
3ebb940f,['']
3ec14426,['South Australia']
3ec513ea,['Croatia']
3ed39f01,['Costa Rica']
3ed4e2ad,['Spain']
3edb58fc,"['Rangpur Riders, Wellington, Hampshire, Rajasthan Royals, Kings XI Punjab, Hampshire 2nd XI, Melbourne Stars, Otago, Hobart Hurricanes, England, England Lions']"
3ee0050f,"['Dambulla Aura, Colombo, Sri Lanka, Kandy, Galle Gladiators, Tamil Union Cricket and Athletic Club, Jaffna Kings, Jaffna District']"
3ee90b67,"['State Bank of Pakistan, Oman, Abbottabad Cricket Association, Abbottabad Falcons']"
3ef46a49,['Guernsey']
3f1066d0,"['MI Emirates, Peshawar Zalmi, MI Cape Town, MI New York, Trinbago Knight Riders, Los Angeles Knight Riders, Afghanistan, Kabul Province, Guyana Amazon Warriors, Jaffna Kings, Deccan Gladiators']"
3f149080,"['Hong Kong, South African Invitational XI, Gauteng, South Western Districts, Hong Kong Cricket Club, New Territories Tigers']"
3f18724b,['Ireland']
3f1ad7f2,"['Oxford MCCU, Hampshire 2nd XI, Hampshire, Worcestershire 2nd XI']"
3f1bfd19,['Greece']
3f2b40f0,['Kuwait']
3f38caff,['Bhutan']
3f3b83df,['Belgium']
3f440bd6,"['Kurunegala Youth Cricket Club, Slimline Sport Club, Sri Lanka']"
3f4456f5,['South Africa']
3f4b9ae5,['Canada']
3f5f39cd,"['Bangladesh, Gemcon Khulna, Kandy Warriors, Cumilla Warriors, Dhaka Dominators, Sylhet Sunrisers, Chattogram Challengers, Comilla Warriors, Khulna Division, South Zone (Bangladesh), Barisal Burners, Bangladesh Cricket Board Academy']"
3f61a062,"['Scotland, MI Emirates, Trent Rockets (Men), KwaZulu-Natal, Hampshire, Hampshire 2nd XI, London Spirit (Men)']"
3f659464,"['Norfolk, Warwickshire, MI Cape Town, Dubai Capitals, Northamptonshire 2nd XI, Northamptonshire, Melbourne Stars, Warwickshire 2nd XI, Birmingham Phoenix (Men), Chennai Braves, London Spirit (Men), England, Multan Sultans']"
3f77831b,['Kuwait']
3f796a61,['Denmark']
3f886270,['Qatar']
3f8915a0,['Sierra Leone']
3f951265,['Mexico']
3f9783fd,['Mongolia']
3f98fad7,"['South Africa Invitation XI, South African Invitational XI, South Western Districts, South Africa']"
3f9a18ad,['Hyderabad (India)']
3f9b1a96,['Malta']
3f9d95f9,['Philippines']
3f9feb1e,['Samoa']
3fa5672e,['Bulgaria']
3fa96c98,['Goa']
3faa312e,"['West Indies, Trinbago Knight Riders']"
3fb197cd,"['Zimbabwe, Manicaland, Easterns (Zimbabwe), Mountaineers']"
3fb19989,"['New South Wales Second XI, Australia, Yorkshire, Western Suburbs, Royal Challengers Bangalore, Sydney Sixers, Kolkata Knight Riders, New South Wales, Delhi Capitals']"
3fb56752,"['Canada, Edmonton Royals, Brampton Wolves']"
3fba3bc7,['Sweden']
3fbafad4,"['Jamaica, West Indies, Combined Campuses and Colleges, Jamaica Tallawahs']"
3fbb43a9,"['Peshawar Zalmi, Punjab (Pakistan), Pakistan, Lahore Eagles, Lahore Lions, Samp Army, Lahore Shalimar, Lahore Ravi']"
3fbc5cc9,['Ram Lal Anand College (Delhi)']
3fc3b204,"['Rajshahi Division, Bangladesh']"
3fca55af,"['India, Barbados Tridents, Royal Challengers Bangalore, Kings XI Punjab, Punjab, Deccan Chargers, Winnipeg Hawks, United States of America']"
3fd1c55b,['Samoa']
3fd351ed,['Malawi']
3fd72108,['Netherlands']
3fe2db87,"['Nottinghamshire, England, England Lions, Victoria']"
3feda4fa,"['West Indies Cricket Board President's XI, Toronto Nationals, Barbados Tridents, Comilla Victorians, Barbados, St Lucia Kings, Abu Dhabi Knight Riders, BCA President's XI, Guyana Amazon Warriors, West Indies']"
3ff033bb,"['B-Love Kandy, Colombo, Dambulla Aura, Sri Lanka, Kandy Falcons, Peshawar Zalmi, Rangpur Riders, Seattle Orcas, Dubai Capitals, Montreal Tigers, Bangla Tigers, Cumilla Warriors, Khulna Tigers, Comilla Warriors, Gujarat Titans, Galle Titans, Sinhalese Sports Club']"
3ff26cea,['Singapore']
3ff4f76c,['Cyprus']
3ffeb064,['Netherlands']
400b36cd,['Brazil']
400cf68e,['Nigeria']
400e2d4d,"['B-Love Kandy, Colombo, Sri Lanka School, Sri Lanka, Dambulla, Yorkshire, Basnahira Cricket Dundee, Sri Lanka Board XI, Sinhalese Sports Club, Kandy Falcons']"
4017cb2e,['Maldives']
401e1673,['Uttarakhand']
4025c262,"['Knights, Northerns, University Sports South Africa XI, Free State, South Africa, Eastern Province']"
40283617,['Denmark']
402893d6,['Italy']
402d5937,"['Kent, England, Norfolk, Durham']"
402f5d18,['Oxfordshire']
402f8494,"['Rangpur Riders, Cumberland, Peshawar Zalmi, Chennai Super Kings, Gulf Giants, Delhi Bulls, Lancashire, Manchester Originals (Men), Melbourne Renegades, Northamptonshire, Northamptonshire 2nd XI, Durban's Super Giants, North, London Spirit (Men), England, England Lions, Deccan Gladiators']"
4040951f,['St Helena']
4043e3b0,['Namibia']
4046c8ea,['Manipur']
4052ab5c,"['India, Mizoram']"
406de451,"['Guyana Amazon Warriors, West Indies, Jamaica, Barbados Royals']"
40737b8d,['Mizoram']
40792cff,"['Central Zone, Uttar Pradesh, Rajasthan Royals, Gujarat Lions']"
407d13cc,['Belgium']
4083414c,['']
4090226d,['Northamptonshire']
40919feb,['China']
409ce380,['']
409f736d,"['Hong Kong, Hong Kong Cricket Association, Hong Kong Cricket Club']"
40a5bcf9,['Panama']
40aea524,['']
40c041ea,"['Peshawar Zalmi, Islamabad, Pakistan, Baluchistan, Lahore Lions, Lahore Whites, Khan Research Labs, Lahore Shalimar, Lahore Region Blues, Habib Bank Limited']"
40c1eeeb,['']
40c9df68,"['India, Uttar Pradesh']"
40caa465,"['Kings XI Punjab, India, Mizoram, Rajasthan Royals']"
40d1b7bd,['Botswana']
40d29a33,['Gibraltar']
40d37689,"['India, Delhi, India Red']"
40d37b33,"['Zimbabwe, Rangers, Takashinga Patriots 2']"
40d4befb,"['New South Wales, Sydney Sixers, Australian Capital Territory']"
40db4769,"['Sri Lanka, Dubai Capitals, Moors Sports Club, Galle, Chennai Braves, Colombo Strikers']"
40e4cf47,"['Manchester Originals (Men), England, Lancashire, Lancashire 2nd XI']"
40ee633c,['Cyprus']
40fd2e48,['Maharashtra']
41053159,['Kuwait']
4110ee78,['Mexico']
411cc6c6,['Gujarat']
4121a79a,['Germany']
